"Id";"ScreenName";"Description";"Name";"FollowersCount";"Protected";"Verified";"GeoEnabled";"StatusesCount";"FriendsCount";"Language";"ModificationTimestamp"
8848642;"davidchoimusic";"";"";0;"0";"";"";0;0;"";"2015-02-04 03:37:33"
8849432;"blaise";"";"blaise";0;"0";"";"";0;0;"";"2015-02-16 21:45:36"
8850632;"beachcruisermag";"";"";0;"0";"";"";0;0;"";"2015-02-11 09:04:48"
8854182;"lohang";"";"";0;"0";"";"";0;0;"";"2015-02-10 04:36:40"
8854622;"wvgazette";"";"";0;"0";"";"";0;0;"";"2015-02-04 10:23:07"
8855982;"johnbaloney";"";"";0;"0";"";"";0;0;"";"2015-02-05 14:16:11"
8856372;"revista_trip";"";"Revista TRIP";0;"0";"";"";0;0;"";"2015-02-05 23:18:45"
8856442;"temptalia";"";"";0;"0";"";"";0;0;"";"2015-02-07 18:05:27"
8857932;"RaquelC";"";"RaquelC";0;"0";"";"";0;0;"";"2015-03-13 16:09:25"
8859092;"PressHerald";"";"";0;"0";"";"";0;0;"";"2015-02-04 09:26:06"
8859532;"LosAngelesTimes";"";"Los Angeles Times";0;"0";"";"";0;0;"";"2015-02-06 21:06:40"
8859802;"ChicagoSports";"";"ChicagoSports";0;"0";"";"";0;0;"";"2015-02-06 01:22:26"
8861112;"ricklight";"";"";0;"0";"";"";0;0;"";"2015-02-08 20:10:07"
8861182;"newsday";"";"";0;"0";"";"";0;0;"";"2015-02-04 11:03:38"
8861752;"baltimoresun";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:17:49"
8861762;"drewweber";"";"drew weber";0;"0";"";"";0;0;"";"2015-02-06 01:36:25"
8862532;"amnewyork";"";"";0;"0";"";"";0;0;"";"2015-02-04 20:44:00"
8862652;"cckarl";"";"Chantelle Karl";0;"0";"";"";0;0;"";"2015-02-09 03:43:45"
8864082;"aerodi";"";"";0;"0";"";"";0;0;"";"2015-02-04 16:35:51"
8864512;"marick";"";"";0;"0";"";"";0;0;"";"2015-02-16 18:57:22"
8864532;"TeeTocks";"";"TeeTocks";0;"0";"";"";0;0;"";"2015-02-05 11:46:48"
8864932;"irisheyes";"";"Lisa";0;"0";"";"";0;0;"";"2015-02-16 19:46:25"
8865742;"prx";"";"PRX";0;"0";"";"";0;0;"";"2015-02-06 23:52:28"
8866342;"nictate";"";"";0;"0";"";"";0;0;"";"2015-02-16 22:28:28"
8866982;"mma323";"";"Masafumi Matsumoto";0;"0";"";"";0;0;"";"2015-02-08 23:45:45"
8868822;"johnroberts";"";"";0;"0";"";"";0;0;"";"2015-02-27 15:19:11"
8869012;"iphoneros";"";"iphoneros";0;"0";"";"";0;0;"";"2015-02-05 18:55:39"
8869532;"enosms";"";"";0;"0";"";"";0;0;"";"2015-02-08 23:44:47"
8869782;"Kimota";"";"";0;"0";"";"";0;0;"";"2015-02-17 00:01:20"
8870432;"radio1nl";"";"";0;"0";"";"";0;0;"";"2015-02-05 11:57:14"
8870632;"garystager";"";"";0;"0";"";"";0;0;"";"2015-02-04 12:29:51"
8875412;"bluechameleon";"";"bluechameleon";0;"0";"";"";0;0;"";"2015-02-05 11:13:55"
8876232;"girlygeekdom";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:13:30"
8877162;"gilliatt";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:13:45"
8877332;"loveisrespect";"";"loveisrespect";0;"0";"";"";0;0;"";"2015-02-05 11:05:19"
8878402;"aviniyan";"";"";0;"0";"";"";0;0;"";"2015-02-09 02:12:29"
8878752;"abrudtkuhl";"";"andy brudtkuhl";0;"0";"";"";0;0;"";"2015-02-08 07:03:55"
8879102;"LayerTennis";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:04:27"
8879812;"mufc";"";"mufc";0;"0";"";"";0;0;"";"2015-02-06 17:49:18"
8880632;"FGrau";"";"Francesc Grau";0;"0";"";"";0;0;"";"2015-02-06 22:49:50"
8880952;"heraldandreview";"";"heraldandreview";0;"0";"";"";0;0;"";"2015-02-04 10:57:41"
8883442;"fol";"";"Nando Arruda";0;"0";"";"";0;0;"";"2015-02-04 09:57:31"
8883702;"jorgebarba";"";"";0;"0";"";"";0;0;"";"2015-02-24 12:53:39"
8884482;"jenniferbrook";"";"";0;"0";"";"";0;0;"";"2015-02-11 08:55:15"
8884642;"dbreakenridge";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:01:18"
8884772;"fhenriques";"";"";0;"0";"";"";0;0;"";"2015-02-04 09:03:14"
8885132;"jahf";"";"Geoff Baysinger";0;"0";"";"";0;0;"";"2015-02-16 17:50:29"
8885752;"listocomics";"";"";0;"0";"";"";0;0;"";"2015-03-07 11:54:46"
8886702;"karismakevin";"";"kev";0;"0";"";"";0;0;"";"2015-02-06 01:30:29"
8886812;"undispatch";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:59:41"
8888352;"bic";"";"";0;"0";"";"";0;0;"";"2015-02-11 15:41:01"
8888362;"pitonizza";"";"";0;"0";"";"";0;0;"";"2015-02-04 15:30:07"
8889382;"SSTRM";"";"Pablo Ernesto Luján";0;"0";"";"";0;0;"";"2015-02-10 21:44:13"
8892822;"NikkiGlaser";"";"";0;"0";"";"";0;0;"";"2015-02-05 18:16:31"
8893282;"StuArte";"";"";0;"0";"";"";0;0;"";"2015-02-11 09:32:14"
8893602;"juanmiguel";"";"";0;"0";"";"";0;0;"";"2015-02-14 22:01:44"
8894072;"derekrobertson";"";"";0;"0";"";"";0;0;"";"2015-02-11 11:11:06"
8894422;"beinspace";"";"";0;"0";"";"";0;0;"";"2015-02-05 23:45:11"
8900402;"SoulBounce";"";"";0;"0";"";"";0;0;"";"2015-02-05 14:29:39"
8902402;"Seej500";"";"";0;"0";"";"";0;0;"";"2015-02-11 09:58:04"
8902462;"indymogul";"";"";0;"0";"";"";0;0;"";"2015-03-05 04:59:57"
8903612;"SonyPicturesMX";"";"";0;"0";"";"";0;0;"";"2015-02-05 23:20:41"
8904212;"one24worship";"";"";0;"0";"";"";0;0;"";"2015-03-15 13:27:37"
8906612;"sahoura";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:56:29"
8908302;"simchabe";"";"";0;"0";"";"";0;0;"";"2015-02-19 19:59:15"
8908802;"cind";"";"Cindy McWilliams";0;"0";"";"";0;0;"";"2015-02-06 19:01:23"
8909012;"artista";"";"artista";0;"0";"";"";0;0;"";"2015-03-07 21:21:30"
8909082;"FCB";"";"FCB - news";0;"0";"";"";0;0;"";"2015-02-09 01:58:24"
8910372;"dh3lix";"";"marcO";0;"0";"";"";0;0;"";"2015-02-06 18:08:04"
8912072;"cayleehogg";"";"";0;"0";"";"";0;0;"";"2015-02-11 11:52:37"
8912612;"sethgoldstein";"";"";0;"0";"";"";0;0;"";"2015-02-19 21:15:42"
8914942;"paulandstorm";"";"Paul and Storm";0;"0";"";"";0;0;"";"2015-02-04 14:19:24"
8915852;"hugoguzman";"";"Hugo Guzman";0;"0";"";"";0;0;"";"2015-02-05 18:52:05"
8917142;"dakami";"";"dakami";0;"0";"";"";0;0;"";"2015-03-05 02:54:05"
8918032;"JasonFalls";"";"";0;"0";"";"";0;0;"";"2015-02-04 09:26:02"
8918932;"vo";"";"Lost";0;"0";"";"";0;0;"";"2015-02-16 08:09:23"
8919082;"andr";"";"???pu?";0;"0";"";"";0;0;"";"2015-03-18 01:58:33"
8920302;"snboyle";"";"Steph Boyle";0;"0";"";"";0;0;"";"2015-03-08 10:56:19"
8921742;"pmbaird";"";"";0;"0";"";"";0;0;"";"2015-02-05 11:56:45"
8921852;"crunchgear";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:44:41"
8922112;"katiberz";"";"Katy";0;"0";"";"";0;0;"";"2015-02-24 13:31:33"
8922532;"elchepis";"";"Jose Muck";0;"0";"";"";0;0;"";"2015-03-12 22:13:52"
8923182;"WWF_Australia";"";"";0;"0";"";"";0;0;"";"2015-02-11 11:11:38"
8923402;"Chadwyk";"";"";0;"0";"";"";0;0;"";"2015-02-05 13:51:19"
8927492;"gadgeterija";"";"Boris Radoševi?";0;"0";"";"";0;0;"";"2015-02-08 00:42:29"
8928152;"segaar";"";"";0;"0";"";"";0;0;"";"2015-02-04 18:53:59"
8929602;"scottbeibin";"";"";0;"0";"";"";0;0;"";"2015-02-06 18:35:03"
8932142;"toysrevil";"";"toysrevil";0;"0";"";"";0;0;"";"2015-03-12 21:45:21"
8933402;"1azaro";"";"";0;"0";"";"";0;0;"";"2015-02-06 23:30:34"
8933572;"RMantri";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:11:56"
8933942;"mediaChick";"";"";0;"0";"";"";0;0;"";"2015-02-24 12:14:31"
8934042;"megaline";"";"megaline";0;"0";"";"";0;0;"";"2015-02-28 05:22:19"
8934652;"Sabrin";"";"Sabrin";0;"0";"";"";0;0;"";"2015-03-12 21:14:30"
8935172;"ydrcom";"";"";0;"0";"";"";0;0;"";"2015-02-04 09:28:13"
8935912;"diegokravetz";"";"";0;"0";"";"";0;0;"";"2015-03-07 13:16:07"
8936082;"Gawker";"";"Gawker";0;"0";"";"";0;0;"";"2015-02-04 02:10:49"
8937132;"yokopopo";"";"Yoko Chinita";0;"0";"";"";0;0;"";"2015-02-08 23:47:01"
8937222;"madebymelissa";"";"Melissa";0;"0";"";"";0;0;"";"2015-02-11 12:20:25"
8937382;"KRDigital";"";"";0;"0";"";"";0;0;"";"2015-02-06 00:57:18"
8937712;"aboutmattlaw";"";"";0;"0";"";"";0;0;"";"2015-03-05 02:23:04"
8937792;"bcherry";"";"";0;"0";"";"";0;0;"";"2015-02-15 19:05:06"
8938242;"adv";"";"adv";0;"0";"";"";0;0;"";"2015-03-12 18:45:36"
8938812;"duckumu";"";"";0;"0";"";"";0;0;"";"2015-02-15 15:00:00"
8940342;"HoustonChron";"";"Houston Chronicle";0;"0";"";"";0;0;"";"2015-02-04 02:26:04"
8941152;"cerventus";"";"Daniel CerVentus";0;"0";"";"";0;0;"";"2015-02-07 00:13:51"
8941392;"takerunba";"";"Lord TAKERUNBA";0;"0";"";"";0;0;"";"2015-02-04 10:55:34"
8941752;"blogblogs";"";"";0;"0";"";"";0;0;"";"2015-02-07 21:01:22"
8941972;"IP_Law_News";"";"";0;"0";"";"";0;0;"";"2015-02-06 19:25:55"
8942212;"melaniesill";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:44:34"
8942262;"newsobserver";"";"";0;"0";"";"";0;0;"";"2015-02-11 09:23:36"
8943772;"biggaynouvelles";"";"";0;"0";"";"";0;0;"";"2015-02-06 22:08:25"
8943792;"gritsnyc";"";"Stacey Wacknov";0;"0";"";"";0;0;"";"2015-02-26 02:12:07"
8944612;"stl_cardinals";"";"";0;"0";"";"";0;0;"";"2015-03-16 13:32:57"
8946022;"Molly23";"";"Molly";0;"0";"";"";0;0;"";"2015-02-05 17:39:07"
8946472;"crist";"";"crist";0;"0";"";"";0;0;"";"2015-02-04 04:38:37"
8947022;"isono";"";"isono";0;"0";"";"";0;0;"";"2015-02-11 15:03:31"
8948672;"mmbjml498";"";"Matteo Mucci";0;"0";"";"";0;0;"";"2015-03-04 10:21:39"
8948962;"MarkBorkowski";"";"";0;"0";"";"";0;0;"";"2015-02-04 04:25:36"
8949042;"IlchiLee";"";"";0;"0";"";"";0;0;"";"2015-02-08 02:17:47"
8952102;"nana_";"";"na*na";0;"0";"";"";0;0;"";"2015-03-12 13:18:10"
8952562;"bitacoras";"";"";0;"0";"";"";0;0;"";"2015-02-05 17:43:19"
8953122;"politifact";"";"";0;"0";"";"";0;0;"";"2015-02-04 03:06:07"
8954752;"GtheGreat";"";"";0;"0";"";"";0;0;"";"2015-02-04 21:02:40"
8956042;"richardkerris";"";"";0;"0";"";"";0;0;"";"2015-03-04 20:57:31"
8957702;"mra";"";"mra";0;"0";"";"";0;0;"";"2015-02-24 22:52:07"
8957852;"bassnote";"";"";0;"0";"";"";0;0;"";"2015-02-07 00:30:33"
8958152;"judithstephens";"";"Judith Stephens";0;"0";"";"";0;0;"";"2015-02-04 11:16:38"
8959042;"michellereno";"";"Michelle Montoya";0;"0";"";"";0;0;"";"2015-02-06 17:56:32"
8959542;"readysetdc";"";"ReadysetDC";0;"0";"";"";0;0;"";"2015-02-04 20:16:53"
8959562;"strlen";"";"";0;"0";"";"";0;0;"";"2015-02-09 00:47:13"
8960362;"jdackerman";"";"";0;"0";"";"";0;0;"";"2015-02-16 19:56:32"
8960742;"stuartnzeed";"";"stuartnzeed";0;"0";"";"";0;0;"";"2015-02-16 03:08:03"
8961652;"biggaynoticias";"";"";0;"0";"";"";0;0;"";"2015-02-05 17:27:34"
8962112;"insidebayarea";"";"";0;"0";"";"";0;0;"";"2015-02-04 11:11:34"
8962732;"rhymesayers";"";"";0;"0";"";"";0;0;"";"2015-02-05 19:21:11"
8962882;"JVascellaro";"";"";0;"0";"";"";0;0;"";"2015-02-05 20:02:16"
8963722;"wiredscience";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:40:24"
8964002;"thedullfig";"";"";0;"0";"";"";0;0;"";"2015-02-05 18:01:47"
8965112;"savitz";"";"";0;"0";"";"";0;0;"";"2015-02-07 14:41:57"
8966602;"glori";"";"glori";0;"0";"";"";0;0;"";"2015-02-06 15:55:07"
8968042;"havebettersex";"";"";0;"0";"";"";0;0;"";"2015-02-05 11:00:05"
8970972;"yonderboy";"";"";0;"0";"";"";0;0;"";"2015-03-12 22:32:16"
8972942;"nataliea";"";"nataliea";0;"0";"";"";0;0;"";"2015-02-05 14:16:54"
8973062;"rtenews";"";"";0;"0";"";"";0;0;"";"2015-02-04 11:59:54"
8973092;"RTEsport";"";"";0;"0";"";"";0;0;"";"2015-02-06 01:37:38"
8973142;"RTEbusiness";"";"RTÉ Business";0;"0";"";"";0;0;"";"2015-02-10 09:47:24"
8973692;"RTEarts";"";"";0;"0";"";"";0;0;"";"2015-02-05 18:17:39"
8973952;"quimgil";"";"";0;"0";"";"";0;0;"";"2015-02-15 01:38:10"
8974082;"TeleShowcom";"";"";0;"0";"";"";0;0;"";"2015-02-04 15:36:12"
8974272;"Anthony1";"";"Anthony";0;"0";"";"";0;0;"";"2015-02-06 00:53:55"
8974622;"RTEracing";"";"";0;"0";"";"";0;0;"";"2015-03-15 19:50:32"
8974682;"RTErugby";"";"";0;"0";"";"";0;0;"";"2015-02-05 11:46:21"
8975042;"mondoagogo";"";"Anna Jay";0;"0";"";"";0;0;"";"2015-02-05 19:29:54"
8975162;"likestrek";"";"Joshua Davis";0;"0";"";"";0;0;"";"2015-02-08 23:23:04"
8975432;"dani_escalante";"";"";0;"0";"";"";0;0;"";"2015-02-06 00:45:07"
8977662;"pabloaugusto";"";"";0;"0";"";"";0;0;"";"2015-02-25 02:32:36"
8978952;"contrafactos";"";"contrafactos";0;"0";"";"";0;0;"";"2015-03-05 02:23:28"
8979142;"tupacamauta";"";"";0;"0";"";"";0;0;"";"2015-02-06 17:21:37"
8980342;"gloriousnoise";"";"";0;"0";"";"";0;0;"";"2015-02-16 19:33:22"
8980752;"stedi";"";"";0;"0";"";"";0;0;"";"2015-02-05 14:18:20"
8981182;"YahooAnswers";"";"";0;"0";"";"";0;0;"";"2015-02-15 16:19:57"
8981282;"bobcoffield";"";"Bob Coffield";0;"0";"";"";0;0;"";"2015-02-09 02:03:51"
8981642;"Don_Crowther";"";"Don Crowther";0;"0";"";"";0;0;"";"2015-02-11 09:19:37"
8981662;"RabbiYonah";"";"";0;"0";"";"";0;0;"";"2015-02-17 01:19:01"
8982092;"HT";"";"HT";0;"0";"";"";0;0;"";"2015-02-05 18:38:42"
8983172;"glamurama";"";"";0;"0";"";"";0;0;"";"2015-02-04 16:46:09"
8983712;"compassion";"";"Compassion Intl";0;"0";"";"";0;0;"";"2015-02-05 17:12:09"
8983832;"marcorigobelli";"";"";0;"0";"";"";0;0;"";"2015-02-19 20:49:38"
8983922;"thenewstribune";"";"";0;"0";"";"";0;0;"";"2015-02-07 03:05:39"
8984002;"SamBerger";"";"";0;"0";"";"";0;0;"";"2015-02-25 08:38:21"
8984102;"NaNoWriMo";"";"NaNoWriMo";0;"0";"";"";0;0;"";"2015-02-05 11:24:00"
8984292;"WebMD_Blogs";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:01:07"
8984932;"k2dbk";"";"";0;"0";"";"";0;0;"";"2015-02-24 13:28:25"
8986602;"CaldeiraoSeries";"";"";0;"0";"";"";0;0;"";"2015-03-12 00:36:44"
8989132;"NewStraitsTimes";"";"";0;"0";"";"";0;0;"";"2015-02-24 18:49:28"
8990852;"docrock";"";"docrock";0;"0";"";"";0;0;"";"2015-03-04 16:07:45"
8991782;"808armada";"";"";0;"0";"";"";0;0;"";"2015-02-04 03:05:12"
8993532;"micahierro";"";"Micaela Hierro Dori";0;"0";"";"";0;0;"";"2015-03-13 20:06:11"
8994722;"amz";"";"Aman ";0;"0";"";"";0;0;"";"2015-03-05 07:24:29"
8996702;"AyalaKoda";"";"";0;"0";"";"";0;0;"";"2015-02-15 02:32:15"
8999792;"capitolfax";"";"";0;"0";"";"";0;0;"";"2015-02-04 04:01:43"
9000412;"blackberrynews";"";"";0;"0";"";"";0;0;"";"2015-02-16 16:49:24"
9003482;"FHxoxo";"Another news and current affairs junkie from Singapore. Curious to know more about my home region, Asia, and the Middle East.";"Firdaus Hashim";1107;"0";"0";"0";41885;1247;"en";"2015-01-29 15:09:16"
9003842;"Mike_Padgett";"";"Mike Padgett";0;"0";"";"";0;0;"";"2015-02-04 14:41:42"
9005192;"tomasoski";"";"";0;"0";"";"";0;0;"";"2015-02-25 19:22:34"
9005472;"rapunzelle";"";"rapunzelle";0;"0";"";"";0;0;"";"2015-03-13 16:24:56"
9005532;"shay722";"";"Shay Flynn";0;"0";"";"";0;0;"";"2015-02-06 01:05:45"
9006812;"KPinDC";"";"kim p";0;"0";"";"";0;0;"";"2015-03-04 13:17:11"
9006952;"BrianNorgard";"";"";0;"0";"";"";0;0;"";"2015-03-17 03:24:21"
9007112;"sophi";"";"sophi ah!";0;"0";"";"";0;0;"";"2015-03-05 08:11:58"
9007302;"finalvent";"";"";0;"0";"";"";0;0;"";"2015-02-04 15:59:43"
9007482;"JeffDauler";"";"Jeff Dauler";0;"0";"";"";0;0;"";"2015-02-10 01:28:08"
9008052;"techburgh";"";"Andy Quayle";0;"0";"";"";0;0;"";"2015-02-06 23:52:42"
9009462;"DavidSchrader";"";"David Schrader";0;"0";"";"";0;0;"";"2015-02-05 22:51:48"
9010402;"cpetersc";"";"";0;"0";"";"";0;0;"";"2015-02-15 01:09:23"
9010682;"cristobal";"";"cristobal";0;"0";"";"";0;0;"";"2015-02-15 08:13:09"
9010952;"JadeBarclay";"";"";0;"0";"";"";0;0;"";"2015-02-05 11:31:37"
9013032;"edwardharran";"";"Edward Harran";0;"0";"";"";0;0;"";"2015-02-11 13:00:28"
9013552;"jarahmoesch";"";"";0;"0";"";"";0;0;"";"2015-02-10 19:17:56"
9015512;"Rieva";"";"Rieva";0;"0";"";"";0;0;"";"2015-02-15 00:12:04"
9017192;"purplehayz";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:33:34"
9017382;"whiteafrican";"";"Erik Hersman";0;"0";"";"";0;0;"";"2015-02-04 03:59:51"
9017752;"michael_";"";"michael_";0;"0";"";"";0;0;"";"2015-02-11 15:36:43"
9018762;"JeanTracyMSS";"";"JeanTracyMSS";0;"0";"";"";0;0;"";"2015-02-04 18:47:02"
9019142;"chrisoldcorn";"";"";0;"0";"";"";0;0;"";"2015-02-19 20:34:56"
9019602;"israelink_";"";"";0;"0";"";"";0;0;"";"2015-02-04 18:20:03"
9019642;"QuantumGood";"";"";0;"0";"";"";0;0;"";"2015-02-06 17:56:44"
9020432;"Bukowsky";"";"Jeff Flowers";0;"0";"";"";0;0;"";"2015-02-09 06:10:01"
9020752;"osocio";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:37:46"
9026292;"MyrnaTheMinx";"";"";0;"0";"";"";0;0;"";"2015-02-05 14:19:25"
9027872;"CapeTown";"";"";0;"0";"";"";0;0;"";"2015-02-07 06:42:31"
9027902;"freemoren";"";"";0;"0";"";"";0;0;"";"2015-02-04 03:28:53"
9031202;"zengjinyan";"";"";0;"0";"";"";0;0;"";"2015-02-05 11:16:23"
9033762;"AtheistQOTD";"";"";0;"0";"";"";0;0;"";"2015-02-06 21:05:37"
9033962;"corralboca";"";"Rebecca Corral";0;"0";"";"";0;0;"";"2015-02-04 20:23:11"
9036152;"kitt67";"";"";0;"0";"";"";0;0;"";"2015-02-05 18:02:31"
9038562;"sAngelle";"";"";0;"0";"";"";0;0;"";"2015-02-04 03:31:22"
9039722;"mattfrost";"";"";0;"0";"";"";0;0;"";"2015-02-05 18:35:58"
9039792;"cgerrish";"";"";0;"0";"";"";0;0;"";"2015-02-06 17:03:58"
9043022;"BostonPhoenix";"";"";0;"0";"";"";0;0;"";"2015-02-05 11:25:40"
9044912;"yeh";"";"yeh";0;"0";"";"";0;0;"";"2015-02-16 20:23:49"
9047342;"chongeng";"";"";0;"0";"";"";0;0;"";"2015-02-06 21:43:55"
9048222;"AlliWorthington";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:57:36"
9051482;"necolebitchie";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:01:05"
9052542;"sli";"";"sli";0;"0";"";"";0;0;"";"2015-02-06 00:48:09"
9054142;"fentonslee";"";"fentonslee";0;"0";"";"";0;0;"";"2015-02-05 16:26:31"
9054572;"DylanR";"";"DylanR";0;"0";"";"";0;0;"";"2015-02-06 00:54:17"
9054672;"camerongorman";"";"";0;"0";"";"";0;0;"";"2015-02-04 03:26:04"
9055752;"minazekri";"";"";0;"0";"";"";0;0;"";"2015-02-08 13:41:47"
9056892;"MadamePinkness";"";"";0;"0";"";"";0;0;"";"2015-02-05 23:14:07"
9057472;"easilydistractd";"";"easilydistractd";0;"0";"";"";0;0;"";"2015-02-05 14:23:11"
9058502;"glueandglitter";"";"Glue and Glitter";0;"0";"";"";0;0;"";"2015-02-16 18:35:10"
9058902;"haf";"";"Helm";0;"0";"";"";0;0;"";"2015-02-18 04:42:02"
9059662;"reditum";"";"";0;"0";"";"";0;0;"";"2015-02-04 03:38:30"
9061442;"salisbury";"";"salisbury";0;"0";"";"";0;0;"";"2015-02-24 17:28:36"
9061842;"decosalgado";"";"";0;"0";"";"";0;0;"";"2015-02-15 02:35:30"
9063272;"inspire";"";"inspire";0;"0";"";"";0;0;"";"2015-03-02 02:41:50"
9065232;"tshewang";"";"Jacques Yerby";0;"0";"";"";0;0;"";"2015-02-08 07:55:03"
9067462;"littlepollo";"";"";0;"0";"";"";0;0;"";"2015-04-03 06:51:36"
9067572;"alibabaoglan";"";"";0;"0";"";"";0;0;"";"2015-02-17 01:33:17"
9067962;"anarchist_tv";"";"";0;"0";"";"";0;0;"";"2015-02-14 22:39:59"
9071682;"ir";"";"ir";0;"0";"";"";0;0;"";"2015-02-18 06:16:41"
9073102;"teobromina";"";"Vida Rojo";0;"0";"";"";0;0;"";"2015-02-04 14:56:18"
9074082;"tatywainer";"";"";0;"0";"";"";0;0;"";"2015-02-19 21:15:36"
9074922;"nikky83";"";"";0;"0";"";"";0;0;"";"2015-02-17 21:46:55"
9075022;"RPPNoticias";"";"";0;"0";"";"";0;0;"";"2015-02-04 01:58:33"
9075622;"thekenyeung";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:08:42"
9077492;"SebCorbin";"";"";0;"0";"";"";0;0;"";"2015-03-18 02:53:50"
9077652;"feeders";"";"feeders";0;"0";"";"";0;0;"";"2015-02-05 22:33:26"
9079992;"CrisL";"";"";0;"0";"";"";0;0;"";"2015-02-05 14:18:28"
9081512;"victorbarry";"";"";0;"0";"";"";0;0;"";"2015-03-12 09:24:28"
9081922;"RonaldYau";"";"";0;"0";"";"";0;0;"";"2015-02-06 01:14:30"
9082652;"krisjonescom";"";"";0;"0";"";"";0;0;"";"2015-02-05 23:08:21"
9082922;"inathanael";"";"";0;"0";"";"";0;0;"";"2015-03-18 19:22:01"
9083102;"griffineyes";"";"Richard Ashe";0;"0";"";"";0;0;"";"2015-02-24 11:20:03"
9084822;"brookston";"";"";0;"0";"";"";0;0;"";"2015-02-09 20:44:16"
9085532;"Valleywag";"";"";0;"0";"";"";0;0;"";"2015-02-04 11:10:57"
9085572;"MarkFromHawaii";"";"MarkFromHawaii";0;"0";"";"";0;0;"";"2015-03-04 10:03:05"
9086572;"dziennik";"";"";0;"0";"";"";0;0;"";"2015-03-04 21:57:43"
9086622;"bla";"";"bla";0;"0";"";"";0;0;"";"2015-02-04 11:24:57"
9089682;"urb";"";"urb";0;"0";"";"";0;0;"";"2015-02-04 11:09:45"
9089942;"m_delamerced";"";"Michael de la Merced";0;"0";"";"";0;0;"";"2015-03-13 15:46:40"
9090042;"MSIMOES";"";"";0;"0";"";"";0;0;"";"2015-02-08 21:19:29"
9090862;"Michie1102";"";"";0;"0";"";"";0;0;"";"2015-02-04 16:43:50"
9091242;"ellendeanauthor";"";"";0;"0";"";"";0;0;"";"2015-02-09 19:33:48"
9092192;"ryanshell";"";"Ryan Shell";0;"0";"";"";0;0;"";"2015-02-05 16:55:09"
9093392;"bryonsgirl";"";"bryonsgirl";0;"0";"";"";0;0;"";"2015-03-15 10:56:00"
9094302;"andywizz";"";"andywizz";0;"0";"";"";0;0;"";"2015-02-09 01:24:51"
9094792;"fififofum";"";"Cristina Lawrence";0;"0";"";"";0;0;"";"2015-02-19 19:40:12"
9095652;"mtvmultiplayer";"";"MTV Multiplayer";0;"0";"";"";0;0;"";"2015-02-04 03:22:53"
9096972;"SheilaS";"";"";0;"0";"";"";0;0;"";"2015-02-16 23:37:22"
9098632;"jesserker";"";"Jess";0;"0";"";"";0;0;"";"2015-02-14 22:02:29"
9100522;"richandcreamy";"";"richandcreamy";0;"0";"";"";0;0;"";"2015-03-13 16:24:44"
9103722;"bilalr";"";"";0;"0";"";"";0;0;"";"2015-03-05 05:32:10"
9104052;"ddipasupil";"";"D Dipasupil";0;"0";"";"";0;0;"";"2015-02-04 08:57:54"
9104492;"lastline";"";"";0;"0";"";"";0;0;"";"2015-03-15 10:14:30"
9105972;"iMasters";"";"iMasters";0;"0";"";"";0;0;"";"2015-02-24 13:42:56"
9106882;"wnymedia";"";"";0;"0";"";"";0;0;"";"2015-02-26 02:02:21"
9107112;"MelleBene";"";"";0;"0";"";"";0;0;"";"2015-02-09 20:08:23"
9108102;"jasonsyn";"";"Jason Syn";0;"0";"";"";0;0;"";"2015-02-07 15:38:28"
9109242;"CrissLCox";"";"Criss L. Cox";0;"0";"";"";0;0;"";"2015-02-17 08:09:14"
9109472;"davekim";"";"";0;"0";"";"";0;0;"";"2015-02-16 18:51:47"
9109712;"PeaceCorps";"";"";0;"0";"";"";0;0;"";"2015-02-04 02:16:44"
9110082;"spottedbylocals";"";"Spotted by Locals";0;"0";"";"";0;0;"";"2015-02-11 12:31:21"
9112842;"toonhead";"";"";0;"0";"";"";0;0;"";"2015-02-06 01:49:20"
9113072;"entearth";"";"Entertainment Earth ";0;"0";"";"";0;0;"";"2015-02-06 00:45:28"
9113802;"duncanwilcox";"";"";0;"0";"";"";0;0;"";"2015-03-13 16:09:30"
9114132;"i_Tichy";"";"";0;"0";"";"";0;0;"";"2015-02-05 20:02:01"
9115332;"TheUserPool";"";"Jason X";0;"0";"";"";0;0;"";"2015-02-04 03:37:31"
9115402;"frostola";"";"Tony -Frosty- Welch";0;"0";"";"";0;0;"";"2015-02-06 21:18:56"
9116332;"talkingtocactus";"";"";0;"0";"";"";0;0;"";"2015-02-04 14:41:20"
9117352;"karlameachem";"";"karlameachem";0;"0";"";"";0;0;"";"2015-02-16 09:31:28"
